%time,field.hdr.seq,field.hdr.stamp,field.hdr.frame_id,field.del_pos0,field.del_pos1,field.del_pos2,field.del_pos3,field.del_pos4,field.del_pos5,field.tf_incr0.translation.x,field.tf_incr0.translation.y,field.tf_incr0.translation.z,field.tf_incr0.rotation.x,field.tf_incr0.rotation.y,field.tf_incr0.rotation.z,field.tf_incr0.rotation.w,field.tf_incr1.translation.x,field.tf_incr1.translation.y,field.tf_incr1.translation.z,field.tf_incr1.rotation.x,field.tf_incr1.rotation.y,field.tf_incr1.rotation.z,field.tf_incr1.rotation.w
1529453248438702904,0,1529453248438626257,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248439718260,0,1529453248439637253,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248440743298,0,1529453248440638033,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248441758297,0,1529453248441637380,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248442707509,0,1529453248442626097,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248443757281,0,1529453248443637552,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248444735686,0,1529453248444637340,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248445729163,0,1529453248445637910,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248446700976,0,1529453248446626161,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248447722894,0,1529453248447637500,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248448755801,0,1529453248448637355,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248449740423,0,1529453248449637803,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248450699453,0,1529453248450626152,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248451757196,0,1529453248451637262,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248452752697,0,1529453248452627313,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248453707463,0,1529453248453627343,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248454738991,0,1529453248454642961,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248455743254,0,1529453248455638378,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248456711683,0,1529453248456628456,,0,0,0,0,0,0,0.0,-2.78337125294,1.11930535079,0.0,0.0,0.0,1.0,0.0,-2.32393040206,1.89719463587,0.0,0.0,0.0,1.0
1529453248457708948,0,1529453248457627882,,0,0,0,0,0,0,0.0,-2.79759215276,1.08327196347,0.0,0.0,0.0,1.0,0.0,-2.3538245789,1.85997576645,0.0,0.0,0.0,1.0
1529453248458703164,0,1529453248458627136,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248459728836,0,1529453248459628528,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248460708684,0,1529453248460627943,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248461726155,0,1529453248461627986,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248462709361,0,1529453248462627104,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248463709141,0,1529453248463627880,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248464735383,0,1529453248464628024,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248465727909,0,1529453248465627820,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248466727969,0,1529453248466627203,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248467728460,0,1529453248467627985,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248468739041,0,1529453248468628019,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248469732205,0,1529453248469626687,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248470708089,0,1529453248470626837,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248471701992,0,1529453248471627649,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248472735047,0,1529453248472628078,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248473730271,0,1529453248473625721,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248474703728,0,1529453248474627859,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248475702292,0,1529453248475626995,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248476699982,0,1529453248476626491,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248477699135,0,1529453248477626112,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248478700530,0,1529453248478626137,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248479696116,0,1529453248479626227,,0,0,0,0,0,0,0.0,-2.79819743514,1.08170749927,0.0,0.0,0.0,1.0,0.0,-2.35560483003,1.85772061536,0.0,0.0,0.0,1.0
1529453248480730271,0,1529453248480626003,,0,0,0,0,0,0,0.0,-2.81053999093,1.04922112036,0.0,0.0,0.0,1.0,0.0,-2.38126173991,1.82471710849,0.0,0.0,0.0,1.0
1529453248481691381,0,1529453248481626063,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248482707384,0,1529453248482625705,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248483699571,0,1529453248483625665,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248484730022,0,1529453248484625897,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248485698878,0,1529453248485625789,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248486698519,0,1529453248486625638,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248487724694,0,1529453248487625817,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248488698785,0,1529453248488626100,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248489721810,0,1529453248489625743,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248490699817,0,1529453248490625807,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248491730025,0,1529453248491625815,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248492698697,0,1529453248492625919,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248493735730,0,1529453248493626003,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248494700214,0,1529453248494625685,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248495775669,0,1529453248495625805,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248496721710,0,1529453248496626022,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248497714353,0,1529453248497626079,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248498712191,0,1529453248498625728,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248499741291,0,1529453248499626296,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248500710225,0,1529453248500626208,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248501736148,0,1529453248501626360,,0,0,0,0,0,0,0.0,-2.81112462588,1.04765372989,0.0,0.0,0.0,1.0,0.0,-2.3823301934,1.82332192704,0.0,0.0,0.0,1.0
1529453248502690280,0,1529453248502625814,,0,0,0,0,0,0,0.0,-2.82309620209,1.01495213371,0.0,0.0,0.0,1.0,0.0,-2.40588660595,1.79212433701,0.0,0.0,0.0,1.0
1529453248503727892,0,1529453248503625854,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248504699907,0,1529453248504625472,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248505742318,0,1529453248505625503,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248506699072,0,1529453248506625404,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248507698507,0,1529453248507625989,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248508697397,0,1529453248508625950,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248509697150,0,1529453248509625996,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248510751030,0,1529453248510637927,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248511750351,0,1529453248511638599,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248512715049,0,1529453248512637447,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248513760778,0,1529453248513637851,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248514760354,0,1529453248514626313,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248515722239,0,1529453248515637809,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248516747028,0,1529453248516637265,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248517741960,0,1529453248517638043,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248518756966,0,1529453248518626304,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248519737517,0,1529453248519627242,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248520728789,0,1529453248520627463,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248521735232,0,1529453248521637547,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248522710275,0,1529453248522626105,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248523729847,0,1529453248523637461,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248524743902,0,1529453248524637506,,0,0,0,0,0,0,0.0,-2.82398631553,1.01247285876,0.0,0.0,0.0,1.0,0.0,-2.40694081777,1.79070821179,0.0,0.0,0.0,1.0
1529453248525706179,0,1529453248525626927,,0,0,0,0,0,0,0.0,-2.83629398739,0.977464279188,0.0,0.0,0.0,1.0,0.0,-2.43139514285,1.75736099288,0.0,0.0,0.0,1.0
1529453248526708214,0,1529453248526625791,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248527763340,0,1529453248527637594,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248528743609,0,1529453248528637361,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248529740698,0,1529453248529638007,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248530705941,0,1529453248530626256,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248531757597,0,1529453248531637572,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248532743073,0,1529453248532637450,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248533760372,0,1529453248533637796,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248534707744,0,1529453248534626246,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248535724597,0,1529453248535637521,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248536757285,0,1529453248536637509,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248537743803,0,1529453248537637520,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248538706428,0,1529453248538626178,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248539756751,0,1529453248539637435,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248540744371,0,1529453248540637327,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248541753658,0,1529453248541627160,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248542699670,0,1529453248542626188,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248543732648,0,1529453248543626715,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248544743409,0,1529453248544637777,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248545728653,0,1529453248545637702,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248546723385,0,1529453248546626123,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248547757317,0,1529453248547637845,,0,0,0,0,0,0,0.0,-2.83660608279,0.9765582067,0.0,0.0,0.0,1.0,0.0,-2.4328136053,1.75539681037,0.0,0.0,0.0,1.0
1529453248548727093,0,1529453248548626739,,0,0,0,0,0,0,0.0,-2.84777100912,0.943504255215,0.0,0.0,0.0,1.0,0.0,-2.45765964227,1.72043863092,0.0,0.0,0.0,1.0
1529453248549728226,0,1529453248549642700,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248550709572,0,1529453248550627365,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248551720996,0,1529453248551638705,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248552709979,0,1529453248552627931,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248553725667,0,1529453248553627787,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248554709284,0,1529453248554626941,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248555708806,0,1529453248555627752,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248556733889,0,1529453248556627960,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248557726553,0,1529453248557627841,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248558707373,0,1529453248558626961,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248559708156,0,1529453248559627928,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248560725475,0,1529453248560627924,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248561733957,0,1529453248561627888,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248562707842,0,1529453248562626821,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248563708957,0,1529453248563627836,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248564727901,0,1529453248564627874,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248565704822,0,1529453248565627747,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248566738035,0,1529453248566626103,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248567745779,0,1529453248567626366,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248568746182,0,1529453248568626164,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248569708517,0,1529453248569626503,,0,0,0,0,0,0,0.0,-2.84851438439,0.941257564077,0.0,0.0,0.0,1.0,0.0,-2.458951237,1.71859210229,0.0,0.0,0.0,1.0
1529453248570766308,0,1529453248570626429,,0,0,0,0,0,0,0.0,-2.85801700104,0.911997161037,0.0,0.0,0.0,1.0,0.0,-2.48301964768,1.68363102527,0.0,0.0,0.0,1.0
1529453248571728288,0,1529453248571627653,,0,0,0,0,0,0,0.0,-2.85866421289,0.909966437803,0.0,0.0,0.0,1.0,0.0,-2.48402494262,1.68214746216,0.0,0.0,0.0,1.0
1529453248572729003,0,1529453248572627968,,0,0,0,0,0,0,0.0,-2.85866421289,0.909966437803,0.0,0.0,0.0,1.0,0.0,-2.48402494262,1.68214746216,0.0,0.0,0.0,1.0
1529453248573712283,0,1529453248573626541,,0,0,0,0,0,0,0.0,-2.85866421289,0.909966437803,0.0,0.0,0.0,1.0,0.0,-2.48402494262,1.68214746216,0.0,0.0,0.0,1.0
